State,City,Hospital
Maharashtra,Yavatmal,Chintamani Hospital(Only For Gramin Care)(Datta Chwock)
Maharashtra,Yavatmal,Shri Datta Hospital and Research Center(Yavatmal)
Maharashtra,Yavatmal,SaiShrddha  Multispeciality Hospital(Only For Gramin Care)(Yavatmal)
Maharashtra,Yavatmal,Drushti Eye Care(Yavatmal)
Maharashtra,Yavatmal,Smith Hospital(Only For Gramin Care)(Near Arni Naka)
Maharashtra,Yavatmal,Sukhakarta Hospital (Only For Gramin Care)(Umarkhed)
Maharashtra,Yavatmal,Hirachand Munot Memorail Criticare Hospital(Near Darda Garden)
Maharashtra,Yavatmal,Priti Maternity and Surgical Hospital(Only For Gramin Care)(Nr Shinde Plot)
Maharashtra,Yavatmal,Lifeline Critical Care &amp; Multispeciality Hospital( Pusad Motinagar)
Maharashtra,Yavatmal,Mauli Hospital(Only For Gramin Care)(Arni)
Maharashtra,Yavatmal,SHREE GURUDEO HOSPITAL(Only For Gramin Care)(Arni)
Maharashtra,Yavatmal,Shiv Clinic and Hospital Arni(Only For Gramin Care)(Arni)
Maharashtra,Yavatmal,Shri Datta Hospital and Research Center(Only For Gramin Care)(Yavatmal)
Maharashtra,Yavatmal,Gujar Maternity Home(Only For Gramin Care)(Yavatmal)
Maharashtra,Yavatmal,Datta Netralaya(Yavatmal)
Maharashtra,Yavatmal,Tawade Hospital(Only For Gramin Care)(Yavatmal)
Maharashtra,Yavatmal,Chintamani Hospital(Only For Gramin Care)(Datta Chwock)
Maharashtra,Yavatmal,Shri Datta Hospital and Research Center(Yavatmal)
Maharashtra,Yeola,Shah Hospital And Critical Care Centre(Yeola)
Maharashtra,Yeola,Sai Sidhhi Multispeciality Hospital(Yeola)
Manipur,Imphal,Shija Hospitals &amp; Research Institute(Imphal (West))
Manipur,Imphal,ACME Fertility &amp; Heathcare Centre(Impahal)
Manipur,Imphal,Advanced Superspeciality Hospital(Imphal)
Manipur,Imphal,Raj Medicity Multi Speciality Hospital(North Aoc)
Meghalaya,Shillong,Woodland Hospital(Dhankheti)
Mizoram,Aizawl,Bethesda Hospital &amp; Research Centre(Bawngkawn)
Nagaland,Dimapur,Nikos Hospital &amp; Research Centre(Dimapur)
Nagaland,Kohima,Oking Hospital &amp; Research Clinic Pvt. Ltd.(Kohima)
Odisha,Angul,Surendra Hospital(Angul)
Odisha,Angul,Samal Care Private Limited(Banarpal)
Odisha,Angul,Lions Bhoomika Eye Hospital(Only For Gramin Care)(Angul)
Odisha,Athagarh,Panda Nursing Home(Only For Gramin Care)(Athagarh)
Odisha,Balangir,Harihara Hospital(Balangir)
Odisha,Balangir,New Appolo Hospital And Diagnostic(Balangir)
Odisha,Balasore,Durga Nursing Home And Research Centre(Balasore)
Odisha,Balasore,Sriram Hospital &amp; Research Centre(Suelpur)
Odisha,Balasore,Health Point Nursing Home(Balasore)
Odisha,Balasore,Kaushalya Memorial Hospital(Balasore)
Odisha,Balugaon,AVA Hospital(Only For Gramin Care)(Balugaon Khurda)
Odisha,Barbil,Arati Hospital Pvt Ltd(Barbil)
Odisha,Bargarh,Kishori Nursing Home Pvt Ltd(Bargarh)
Odisha,Bargarh,Sai Multi Speciality Hospital(Bargarh)
Odisha,Bargarh,Vikash Multi Speciality Hospital(Barahaguda Canal Chowk)
Odisha,Bargarh,Sai Krupa Nursing Home(Only For Gramin Care)(Bargarh)
Odisha,Baripada,Durga Nursing Home(Ananda Bazar)
Odisha,Baripada,Sai X Ray Pathology And Hospital(Baripada)
Odisha,Berhampur,Amit Hospital(Berhampur)
Odisha,Berhampur,Sai Sanjeevani Hospital(Berhampur)
Odisha,Berhampur,Gurudev Hospital(Berhampur Ganjam )
Odisha,Berhampur,Sri Ram Hospital(Behind Axis Bank)
Odisha,Berhampur,Aeshrat Nursing Home(Opp Head Post Office)
Odisha,Berhampur,Jasodhara Life Hospital(Aska Road Berampur)
Odisha,Berhampur,Aastha Hospital(Inside Bhabanagar Main Road)
Odisha,Bhadrak,Salandi Hospital(Bhadrak)
Odisha,Bhadrak,Padhi Health Care And Research Centre(Padia Bhadrak)
Odisha,Bhadrak,Subham Hospital(Po Bhadrak)
Odisha,Bhadrak,Bhoomika Eye Hospital(Only For Gramin Care)(Bhadrak)
Odisha,Bhadrak,Sai Hospital(Only For Gramin Care)(Bhadrak)
Odisha,Bhadrak,Sai Bharadwaj Hospital(Only For Gramin Care)(Bhadrak)
Odisha,Bhawanipatna,Shree Jagannath Netralaya(Only For Gramin Care)(Kalahandi)
Odisha,Bhawanipatna,Shree Balaji Nursing Home(Only For Gramin Care)(Bhawanipatna)
Odisha,Bhubaneswar,L V Prasad Eye Institute(Patia Bhubaneswar)
Odisha,Bhubaneswar,Janani Hospital(Lingipur Chowck)
Odisha,Bhubaneswar,Maa Tarini Netradham(Po Distt. Keonjhar)
Odisha,Bhubaneswar,Sun Flower Nursing Home(Only For Gramin Care)(Cuttack Road)
Odisha,Bhubaneswar,Ananya Koustav Hospital Pvt Ltd(Bjb Nagar)
Odisha,Bhubaneswar,Care Hospitals(Chandra Sekharpur)
Odisha,Bhubaneswar,Dr Agarwal's Eye Hospital Ltd.(BHUBANESHWAR)
Odisha,Bhubaneswar,Sum Ultimate Medicare(Andhauroa)
Odisha,Bhubaneswar,Aditya Ashwini Hospital(Near Municipal Kalyan Mandap)
Odisha,Bhubaneswar,Blue Wheel Hospital(Mancheswa Industrial Estate)
Odisha,Bhubaneswar,Neelachal Hospital Pvt. Ltd.(Kharavela Nagar)
Odisha,Bhubaneswar,Hi-Tech Medical College &amp; Hospital(Rasulgarh)
Odisha,Bhubaneswar,Apollo Hospitals Enterprise Ltd(Bhubaneswar)
Odisha,Bhubaneswar,Sparsh Hospitals &amp; Critical Care (P) Ltd.(Saheed Nagar)
Odisha,Bhubaneswar,Vivekanand Hospital(Dinalipi Bhawan)
Odisha,Bhubaneswar,Maa Shakti Hospitals Pvt Ltd(Ekamra Marg)
Odisha,Bhubaneswar,Hemlata Hospitals &amp; Research Centre(NALCO Sqaure)
Odisha,Bhubaneswar,KAR Clinic &amp; Hospital Pvt. Ltd.(Bhubaneswar)
Odisha,Bhubaneswar,KIDS Multispeciality Hospital(Dumduma)
Odisha,Bhubaneswar,Amri Hospitals Ltd(Khandagiri)
Odisha,Bhubaneswar,Deepak Clinic - N Nursing Home(Saheed Nagar)
Odisha,Bhubaneswar,Usthi Hospital &amp; Research Centre(Nayapalli)
Odisha,Bhubaneswar,Panda Nursing Home Pvt Ltd(Press Colony)
Odisha,Bhubaneswar,Kar Vision Eye Hospital(Jayadev Vihar)
Odisha,Bhubaneswar,Ananta Jyot Eye Hospital(Samanta Vihar)
Odisha,Bhubaneswar,Shree Hospitals(Bhubaneswar)
Odisha,Bhubaneswar,Sayeed Memorial Hospital(Post Jatni)
Odisha,Bhubaneswar,Utkal Institute Of Medical Sciences And Hospital(Near Defence Colony Chandrasekharpur)
Odisha,Bhubaneswar,Trinity Neuro Hospital &amp; Trauma Centre(Behind Dcp Office Vani Vihar)
Odisha,Bhubaneswar,Sara Gastro And Laparoscopic Hospital(BJB NAGAR)
Odisha,Bhubaneswar,Sanjeevani Medicare(Mahaveer Bazar)
Odisha,Bhubaneswar,Dr Agarwal's Eye Hospital Ltd.(Saheednagar)
Odisha,Bhubaneswar,Asg Hospital Pvt Ltd(Near Shriys Talkies)
Odisha,Bhubaneswar,"Dr Muralidhar Eye Hospital(Unit -8, Nayapali)"
Odisha,Bhubaneswar,L V Prasad Eye Institute(Patia Bhubaneswar)
Odisha,Bhubaneswar,Janani Hospital(Lingipur Chowck)
Odisha,Bhubaneswar,Maa Tarini Netradham(Po Distt. Keonjhar)
Odisha,Bhubaneswar,Sun Flower Nursing Home(Only For Gramin Care)(Cuttack Road)
Odisha,Bhubaneswar,Ananya Koustav Hospital Pvt Ltd(Bjb Nagar)
Odisha,Bhubaneswar,Care Hospitals(Chandra Sekharpur)
Odisha,Bolangiri,Patel Nursing Home(Bolangiri)
Odisha,Bolangiri,Jeevan Jyoti Nursing Home(Only For Gramin Care)(Titilagarh)
Odisha,Burla,Binayak Hospital(Only For Gramin Care)(Saraswat Colony)
Odisha,Chandabali,Binayak Nursing Home(Only For Gramin Care)(Chandbali)
Odisha,Cuttack,Odisha Orthopedics Hospital Pvt Ltd(Buxibazar)
Odisha,Cuttack,Mediera Hospitals and Research Institute Pvt Ltd(College Squire)
Odisha,Cuttack,Hope Hospital(Cuttack)
Odisha,Cuttack,Sai Kripa Hospital(Only For Gramin Care)(Mangalabag)
Odisha,Cuttack,Trisakti Hospital(Only For Gramin Care)(Buxibazar)
Odisha,Cuttack,Sradha Clinic And Nursing Home(Only For Gramin Care)(Cuttack)
Odisha,Cuttack,Khadija Nursing Home(Only For Gramin Care)(Mangalabagh)
Odisha,Cuttack,Sai jeevan Hospital Pvt Ltd(Only For Gramin Care)(Magalabagh)
Odisha,Cuttack,"Rejuvene Uro Nephro Hospital(Only For Gramin Care)(Kathagola,Mangalabagh)"
Odisha,Cuttack,Melvin Jones Lion Eye Hospital(Only For Gramin Care)(Buxi Bazar)
Odisha,Cuttack,Shanti Memorial Hospital Pvt Ltd(Patnaik Colony)
Odisha,Cuttack,Add Hospital Pvt. Ltd.(Jobra Colony)
Odisha,Cuttack,Ashwini Hospital(Avinab Bidanasi)
Odisha,Cuttack,Sadguru Medical &amp; Research Centre(Jagatpur)
Odisha,Cuttack,Dr Agarwal's Eye Hospital Ltd.(Madupatna)
Odisha,Cuttack,Shakti Hospital(Cuttack)
Odisha,Cuttack,Cuttack Laparoscopic Hospital(Badambadi)
Odisha,Cuttack,Silicon Hospital(Kalyaninagar)
Odisha,Cuttack,Riverine Hospital Pvt Ltd(Sector-8)
Odisha,Cuttack,Om Suvam Hospital(A Unit of HYMN Hospital Pvt Ltd)(Cuttack)
Odisha,Cuttack,Sahara Nursing Home(Mangalabag)
Odisha,Cuttack,Trisha Hospital(Cuttack)
Odisha,Cuttack,Srusti Hospital(Professor Pada)
Odisha,Cuttack,Radharaman Hospital(Purighat-Road)
Odisha,Cuttack,4S Care Hospital(Buxi Bazar)
Odisha,Cuttack,Star Hospital(Jobra)
Odisha,Cuttack,Mahapatra Hospital(Cuttack)
Odisha,Cuttack,Shreemaa Hospital(Mangalabad)
Odisha,Cuttack,"Life Institute Of Gastroenterology And Gynaecology(Patapokhari, Nayabazar)"
Odisha,Cuttack,JPM Rotary Club Of Cuttack Eye Hospital(Markat Nagar)
Odisha,Cuttack,Sarp Multispeciality Hospital Pvt Ltd(Near Board High School)
Odisha,Cuttack,Chittaranjan Seva Sadan(Cuttack)
Odisha,Cuttack,Utkal Hospital(Mangalabag)
Odisha,Cuttack,Apex Eye Care(Malha Sahi Mangalabag)
Odisha,Cuttack,Sashi Bhusan Memorial Hospital Pvt Ltd(Near Railway Level Crossing)
Odisha,Cuttack,Nucare Nursing Home and Hospital(Only For Gramin Care)(Gadapokhari Badamba)
Odisha,Cuttack,Rohini Hospital(Buxibazar)
Odisha,Cuttack,Melvin Jones Lions Eye Hospital(Buxibajar)
Odisha,Cuttack,Sai Vision Hospital And Research Centre(Siba Bazar)
Odisha,Cuttack,Odisha Orthopedics Hospital Pvt Ltd(Buxibazar)
Odisha,Dhenkanal,Shree Jagannath Hospital(Dhenkanal)
Odisha,Dhenkanal,Sai Shree Eye Hospital(Only For Gramin Care)(Dhenkanal)
Odisha,Dhenkanal,Sai Nursing Home(Only For Gramin Care)(Dhenkanal)
Odisha,Dhenkanal,Disha Hospital(Only For Gramin Care)(Dhenkanal)
Odisha,Dhenkanal,Sarbeswar Memorial Eye Hospital(Dhenkanal)
Odisha,Dhenkanal,Sarbeswar Memorial Hospital(Only For Gramin Care)(Dhenkanal)
Odisha,Hinjilicut,"Sankara Eye Hospital(Hinjilicut Tahasil,)"
Odisha,Jagatsinghpur,Life Line Clinic and Nursing Home(Only For Gramin Care)(Hata Bazar Jagatsinghpur)
Odisha,Jajpur,Ashutosh Hospital(Jajapur)
Odisha,Jajpur,Medica TS Hospital Pvt Ltd(Jajpur)
Odisha,Jajpur,Sharmistha Memorial Hospital(Only For Gramin Care)(Kanaihpur Jajpur Road)
Odisha,Jajpur,Bhoomika Hospital(Only For Gramin Care)(Jaraka Dharmasala)
Odisha,Jajpur,Sree Maa Hospitals Pvt Ltd(Only For Gramin Care)(Jajpur Town)
Odisha,Jajpur,Jeeban Jyoti Hospital And Diagnostics(Only For Gramin Care)(Jajpur Town)
Odisha,Jaraka,Shree Jagannath Multispecilaity Hospital(Only For Gramin Care)(Dharamshala)
Odisha,Jeypore,Ghspl Jeypore Healthcare Llp(Jeypore)
Odisha,Jeypore,"Rotary Eye And Health Care Hospital(Only For Gramin Care)(At-Dangaguda, Gandhi Chhak)"
Odisha,Jharsuguda,Sairam Hospital(Jharsuguda)
Odisha,Jharsuguda,Jagnyaseni Hospital(Only For Gramin Care)(Beheramal)
Odisha,Kendrapara,Bhoomika Eye Hospital(Only For Gramin Care)(Duhuria kendrapara)
Odisha,Keonjhar,Kashinath Health Care(Only For Gramin Care)(Anandapur)
Odisha,Khordha,IMS &amp; SUM Hospital(Kalinga Nagar)
Odisha,Khordha,Jenamani Hospital(Only For Gramin Care)(Khurda)
Odisha,Khordha,Om Suvam Hospital(Only For Gramin Care)(Khorda)
Odisha,Kuhudi,Jyochhna Hospital(Only For Gramin Care)(Khurda)
Odisha,Nabarangpur,Christian Hospital Nabarangpur(Only For Gramin Care)(Nabarangpur)
Odisha,Nayagarh,Naba Jeeban Seva Sadan(Only For Gramin Care)(Nayagarh)
Odisha,Nayagarh,Kumar Hospital(Only For Gramin Care)(Nayagarh)
Odisha,Nimadara,Ananda Poly Clinic(Nimadara)
Odisha,Nimadara,Sai Santoshi Health Care(Only For Gramin Care)(Guhalapada)
Odisha,Nimapara,Panda Hospital And Research Centre(Only For Gramin Care)(Nimapara)
Odisha,Puri,Seva Nursing Home(Only For Gramin Care)(Puri)
Odisha,Puri,Saradha Nursing Home(Only For Gramin Care)(Grand Road)
Odisha,Redhakhol,Maheswari Hospital(Only For Gramin Care)(Brundaban Vihar)
Odisha,Rourkela,Rourkela Life Line Hospital(Rourkela )
Odisha,Rourkela,Rajasthan Seva Sadan(Rourkela )
Odisha,Rourkela,Kalinga Trauma Hospital(By Pass Road)
Odisha,Rourkela,Hi Teach Medical College and Hospital(Only For Gramin Care)(Civil Township)
Odisha,Rourkela,Jai Prakash Hospital and Research Centre Pvt Ltd(Rourkela)
Odisha,Sakhigopal,Keshari Nursing Home(Only For Gramin Care)(Sakhigopal)
Odisha,Sambalpur,Trilochan Netralaya(Sambalpur)
Odisha,Sambalpur,Gupta Nursing Home(Burla)
Odisha,Sambalpur,Aruna Shakti Hospital(Sambalpur)
Odisha,Sambalpur,J M J Hospital(Only For Gramin Care)(Sambalpur)
Odisha,Sambalpur,Astha Nursing Home(Only For Gramin Care)(Ainthapali)
Odisha,Sonapur,Mahanadi Netra Chikistalaya(Only For Gramin Care)(Sonapur)
Odisha,Soro,"Basanti Durga Nursing Home(Only For Gramin Care)(Soro, Balasore)"
Odisha,Tihidi,Umasankar Health Care(Only For Gramin Care)(Tihidi)
Odisha,Titilagarh,SCD Eye Hospital(Only For Gramin Care)(Titilagarh)
Pondicherry,Karaikal,Karaikal Medical Centre(Karaikal)
Pondicherry,Kirumampakkam,Aarupadai Vedu Medical College And Hospital(Cuddalore Mail Road)
Pondicherry,Pondicherry,Be Well Hospitals Pvt. Ltd(Lawspet)
Pondicherry,Pondicherry,East Coast Hospitals Ltd.(Moolakulam)
Pondicherry,Pondicherry,Mahatma Gandhi Medical College &amp; Research Institute(Pillaiyarkuppam)
Pondicherry,Pondicherry,Sri Venkateshwaraa Medical College Hospital &amp; Research Centre(Ariyur)
Pondicherry,Pondicherry,Clinic Nallam(Pondicherry)
Pondicherry,Pondicherry,Sri Manakula Vinayagar Medical College And Hospital(Madagadipet)
Pondicherry,Pondicherry,Jothi Eye Care Centre(Puducherry)
Pondicherry,Pondicherry,Dr Agarwal's Eye Hospital Ltd.(PONDYCHERRI)
Pondicherry,Pondicherry,Dr Kumarans Multispeciality Hospital(Ellaipillaichavadi Sithandha Nagar)
Pondicherry,Pondicherry,Sri Lakshmi Narayana Institute of Medical Science(Only For Gramin Care)(Koodapakkam)
Pondicherry,Pondicherry,New Medical Centre(Venkata Nagar)
Pondicherry,Pondicherry,Vasan Eye Care Hospital(Nellithoppe)
Pondicherry,Pondicherry,Rani Hospital(Vazhudavar Road)
Pondicherry,Pondicherry,Aravind Eye Hospital(Tavalakuppam)
Pondicherry,Pondicherry,A.G.Padmavatis Hospital Ltd.(Arumbarthapuram)
Pondicherry,Pondicherry,Sri Sai Krupa Hospital(Pondicherry)
Pondicherry,Pondicherry,Auromed Hospitals Pvt. Ltd.(Muthialpet)
Pondicherry,Pondicherry,Vasan Eye Care Hospital (Pondicherry)
Pondicherry,Pondicherry,Be Well Hospitals Pvt. Ltd(Lawspet)
Pondicherry,Pondicherry,East Coast Hospitals Ltd.(Moolakulam)
Punjab,Abohar,Loona Nursing Home(Abohar)
Punjab,Abohar,Dr Chalana Eye Hospital(Abohar)
Punjab,Abohar,V Care Hospital(Only For Gramin Care)(Abohar)
Punjab,Abohar,Nagpal Nursing Home(Jain Nagar Main Road)
Punjab,Abohar,Sai Hospital And Laparoscopic Surgery Centre(Hanuman Garh Road)
Punjab,Abohar,Global Hospital(Fazilka Road)
Punjab,Ajnala,Diwan Singh Memorial Hospital Pvt Ltd(Only For Gramin Care)(FATEHGARH CHURIAN ROAD)
Punjab,Amritsar,Florem Hospital(Bye Pass Near Red Light)
Punjab,Amritsar,Mata Kaulan Ji Mission Hospital(Only For Gramin Care)(East Mohan Nagar)
Punjab,Amritsar,Smt Poonam Soni Memorial Hospital(Only For Gramin Care)(Amritsar)
Punjab,Amritsar,Jain Nursing and Maternity Home(Jandiala Guru)
Punjab,Amritsar,Apollo Speciality Hospital Pvt Ltd(Naushera House Court Road)
Punjab,Amritsar,Dr Adarsh Heart and Superspeciality Hospital(Amritsar)
Punjab,Amritsar,Nova Medicity Hospital(G T Road Bye Pass)
Punjab,Amritsar,Dr PSPM Janta Hospital(Amritsar)
Punjab,Amritsar,Dr Kamal Mahajan Children Hospital(Only For Gramin Care)(Amritsar)
Punjab,Amritsar,City Hospital(Only For Gramin Care)(Majitha Road)
Punjab,Amritsar,Dr Om Parkash Eye Institute Pvt.Ltd.(Mall Mandi)
Punjab,Amritsar,Fortis Escorts Ltd.(Khanna Nagar)
Punjab,Amritsar,Smt.Paarvati Devi Hospital(Ranjit Avenue)
Punjab,Amritsar,Madaan Hospital(Pink Avenue )
Punjab,Amritsar,Mahajan Hospital(Shastri Market)
Punjab,Amritsar,Nayyar Medical Centre Pvt. Ltd.(Lawrence Road)
Punjab,Amritsar,Ohri Hospital(Putlighar)
Punjab,Amritsar,Med Card Multispeciality Hospital(Amritsar)
Punjab,Amritsar,Navpreet Hospital(Putlighar)
Punjab,Amritsar,Hargun Hospital(Amritsar)
Punjab,Amritsar,Choudhary ENT Maternity and General Health Care(Katra Khazana)
Punjab,Amritsar,Shoor Hospital(Amritsar)
Punjab,Amritsar,Parveen Saini Hospital(Taylor Road)
Punjab,Amritsar,Dr. Shakeen Singh Eyes &amp; Dental Hospital(Amritsar)
Punjab,Amritsar,Sareen Hospital(Amritsar)
Punjab,Amritsar,A.P Hospital(Ajit Nagar Extn.)
Punjab,Amritsar,Apex Hospital(Amritsar)
Punjab,Amritsar,Amandeep Hospital(Amritsar)
Punjab,Amritsar,Dr. Daljit Singh Eye Hospital(Amritsar)
Punjab,Amritsar,Dr. Punj Artemis Hospital(Amritsar)
Punjab,Amritsar,Khushbir Kalra Memorial Hospital(Ajit Nagar)
Punjab,Amritsar,Ranjit Hospital(Amritsar)
Punjab,Amritsar,Chikitsa ENT Hospital(Amritsar)
Punjab,Amritsar,Dhaliwal Hospital(Amritsar)
Punjab,Amritsar,Gumber Eye And Dental Care Centre(Amritsar)
Punjab,Amritsar,Medicaid Hospital(Near Rattan Singh Chowk)
Punjab,Amritsar,S B Dr. Sohan Singh Eye Hospital Pvt Ltd(Hall Bazar)
Punjab,Amritsar,Preet Hospital(Amritsar)
Punjab,Amritsar,Chandan Hospital( Putligarh)
Punjab,Amritsar,Dr. Karan Singh Memorial Ortho &amp; Multispeciality Hospital(Circular Road)
Punjab,Amritsar,Rippan Hospital(Only For Gramin Care)(Ajnala)
Punjab,Amritsar,Smt. Shanti Seth Hospital(Only For Gramin Care)(Amritsar)
Punjab,Amritsar,Badrinath Hospital(Only For Gramin Care)(Amritsar)
Punjab,Amritsar,Carewell Heart &amp; Super Speciality Hospital (Only For Gramin Care)(Amritsar)
Punjab,Amritsar,Bhatia Hospital(Only For Gramin Care)(Amritsar)
Punjab,Amritsar,Jai Kamal Eye Hospital(Chheharta)
Punjab,Amritsar,Hartej Hospital(Amritsar)
Punjab,Amritsar,Sanjeevan Hospital(Amritsar)
Punjab,Amritsar,Surjit Hospital(Amritsar)
Punjab,Amritsar,Surinder Hospital(Amritsar)
Punjab,Amritsar,Care And Cure Medicity Hospital(Amritsar)
Punjab,Amritsar,Randhawa Hospital(Amritsar)
Punjab,Amritsar,Gupta Hospital Amritsar(Amritsar)
Punjab,Amritsar,Amritsar Eye Hospital(Only For Gramin Care)(Amritsar)
Punjab,Amritsar,Verma Hospital(Only For Gramin Care)(Amritsar)
Punjab,Amritsar,Jeevan Jot Hospital(Only For Gramin Care)(Amritsar)
Punjab,Amritsar,Swift Hospital(Amritsar)
Punjab,Amritsar,Nirmaljot Eye Hospital(Mall Road)
Punjab,Amritsar,Prisha Eye Hospital(Only For Gramin Care)(Amritsar)
Punjab,Amritsar,Sidhu Hospital(Only For Gramin Care)(Tahli Sahib)
Punjab,Amritsar,Sandhu Life Care Hospital(Only For Gramin Care)(Amritsar)
Punjab,Amritsar,Nanda Hospital(Only For Gramin Care)(Amritsar)
Punjab,Amritsar,Biala Orthopaedics And Multispeciality Hospital(Amritsar)
Punjab,Amritsar,Shri Chuni Lal Memorial GULATI HOSPITAL(Only For Gramin Care)(Ajnala)
Punjab,Amritsar,Carewell Heart &amp; Super Speciality Hospital(Amritsar)
Punjab,Amritsar,Pasricha Medicare Center(Only For Gramin Care)(Haripura)
Punjab,Amritsar,Amandeep Medicity(Amritsar)
Punjab,Amritsar,IVY Hospital(Amritsar)
Punjab,Amritsar,Bhatia Maternity and Nursing Home(Only For Gramin Care)(Kashmir Avenue)
Punjab,Amritsar,Swastik Eye Care Centre(Only For Gramin Care)(Majitha Road)
Punjab,Amritsar,Dhingra General Hospital and Dental Hospital(Only For Gramin Care)(Ajit Nagar)
Punjab,Amritsar,Josan Multispeciality Hospital(Only For Gramin Care)(Mehta Road)
Punjab,Amritsar,Gupta Multispeciality Hospital(G T Road)
Punjab,Amritsar,Guru Nanak Mission General Hospital(Only For Gramin Care)(Maqboolpura)
Punjab,Amritsar,Nulife Hospital(Fgc Road)
Punjab,Amritsar,Florem Hospital(Bye Pass Near Red Light)
Punjab,Amritsar,Mata Kaulan Ji Mission Hospital(Only For Gramin Care)(East Mohan Nagar)
Punjab,Amritsar,Smt Poonam Soni Memorial Hospital(Only For Gramin Care)(Amritsar)
Punjab,Amritsar,Jain Nursing and Maternity Home(Jandiala Guru)
Punjab,Amritsar,Apollo Speciality Hospital Pvt Ltd(Naushera House Court Road)
Punjab,Anandpur,Sai Hospital(Anand Pur Sahib)
Punjab,Anandpur,Kailash Multispeciality Hospital(Only For Gramin Care)(Ward No 11)
Punjab,Anandpur,Sri Guru Teg Bahadur Multispeciality Hospital(Anandpur Sahib)
Punjab,Anjanala,Czon Hospital(Old Bus Stand)
Punjab,Badali Ala Singh,Preet Hospital(Only For Gramin Care)(Badali Ala Singh)
Punjab,Banga,Karan Hospital &amp; Maternity Home(Heo Road)
Punjab,Banga,Shri Gurdev Hospital(Only For Gramin Care)(Banga)
Punjab,Barnala,Dr. Naresh Hospital &amp; Heart Centre(Barnala)
Punjab,Barnala,Bharat Surgical &amp; Maternity Centre(Only For Gramin Care)(Barnala)
Punjab,Barnala,Punjab Eye Hospital(Barnala)
Punjab,Barnala,Mittal Hospital(Near Mc Office)
Punjab,Barnala,Bhim Nursing Home(Only For Gramin Care)(Handiaya Bazar)
Punjab,Barnala,Dr Pardeep Sharma Hospital(Only For Gramin Care)(Barnala)
Punjab,Barnala,Prem Eye And Maternity Hospital(Da Karkhana Anaj Mandi Road)
Punjab,Batala,Ravi Hospital(Batala)
Punjab,Batala,Bajwa Hospital(Only For Gramin Care)(Batala)
Punjab,Batala,Jyoti Prakash Eye Care Centre(Batala)
Punjab,Batala,Bjs Bal Memorial Hospital(Only For Gramin Care)(Batla)
